timestamp,label,confidence,source,session_id,frame_ts_ms,model_source,top2_margin,landmarks_63,lm0_x,lm0_y,lm0_z,lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z
2026-04-29T22:52:21Z,B,0.890896,albsl_app_v2_live_confirm,,,,,"[0.0, 0.0, 0.0, 0.06280496716499329, 0.12592214345932007, -0.08104390650987625, 0.06442131102085114, 0.32633766531944275, -0.10372061282396317, -0.027286482974886894, 0.46835118532180786, -0.0977945402264595, -0.11513225734233856, 0.4693884551525116, -0.08414942026138306, 0.07913191616535187, 0.5092570781707764, -0.024771446362137794, 0.044960904866456985, 0.7018842101097107, -0.03794397786259651, 0.011174132116138935, 0.8149803876876831, -0.06212203949689865, -0.02291107550263405, 0.9160645008087158, -0.08429984748363495, 1.587322451257478e-08, 0.5263664126396179, -2.475406546409431e-10, -0.03183037042617798, 0.7257553339004517, -0.0064204055815935135, -0.06585411727428436, 0.8535950779914856, -0.031047172844409943, -0.09398873895406723, 0.9712588787078857, -0.054072123020887375, -0.07217435538768768, 0.4996490776538849, 0.012486627325415611, -0.10519493371248245, 0.678119957447052, 0.0046082753688097, -0.13196998834609985, 0.7938876748085022, -0.01884574443101883, -0.1523187905550003, 0.8898121118545532, -0.03966394066810608, -0.14571279287338257, 0.44993993639945984, 0.01678409054875374, -0.17025168240070343, 0.5942702293395996, 0.010767313651740551, -0.1838330179452896, 0.6871930956840515, 0.0017495191423222423, -0.19600088894367218, 0.7686417698860168, -0.009036814793944359]",0.0,0.0,0.0,0.062805,0.125922,-0.081044,0.064421,0.326338,-0.103721,-0.027286,0.468351,-0.097795,-0.115132,0.469388,-0.084149,0.079132,0.509257,-0.024771,0.044961,0.701884,-0.037944,0.011174,0.81498,-0.062122,-0.022911,0.916065,-0.0843,0.0,0.526366,-0.0,-0.03183,0.725755,-0.00642,-0.065854,0.853595,-0.031047,-0.093989,0.971259,-0.054072,-0.072174,0.499649,0.012487,-0.105195,0.67812,0.004608,-0.13197,0.793888,-0.018846,-0.152319,0.889812,-0.039664,-0.145713,0.44994,0.016784,-0.170252,0.59427,0.010767,-0.183833,0.687193,0.00175,-0.196001,0.768642,-0.009037
2026-04-29T22:52:21Z,B,0.891046,albsl_app_v2_live_confirm,,,,,"[0.0, 0.0, 0.0, 0.06157216057181358, 0.12556961178779602, -0.08254780620336533, 0.06272049993276596, 0.3257630467414856, -0.10553178936243057, -0.028929322957992554, 0.46778857707977295, -0.09818346798419952, -0.1166810542345047, 0.4693974554538727, -0.08275289833545685, 0.0788111612200737, 0.509573757648468, -0.026291297748684883, 0.044119324535131454, 0.701953649520874, -0.03873337805271149, 0.009750754572451115, 0.8146593570709229, -0.062346119433641434, -0.02484704740345478, 0.9153717160224915, -0.0840320959687233, 1.2634122192878294e-08, 0.5264959931373596, -2.0261907707208593e-09, -0.03221019729971886, 0.7258428335189819, -0.0057966336607933044, -0.06675916165113449, 0.853472888469696, -0.03005743771791458, -0.0953797996044159, 0.9711079597473145, -0.05286787450313568, -0.07195078581571579, 0.49977540969848633, 0.013890111818909645, -0.1052878201007843, 0.6778538823127747, 0.006625302601605654, -0.13263216614723206, 0.7934807538986206, -0.01643119938671589, -0.15357030928134918, 0.889229953289032, -0.037005335092544556, -0.14547085762023926, 0.4502003490924835, 0.01963866874575615, -0.16995367407798767, 0.5943124294281006, 0.014100275933742523, -0.18371272087097168, 0.6870855093002319, 0.005390172824263573, -0.1962299942970276, 0.76863694190979, -0.005195637233555317]",0.0,0.0,0.0,0.061572,0.12557,-0.082548,0.06272,0.325763,-0.105532,-0.028929,0.467789,-0.098183,-0.116681,0.469397,-0.082753,0.078811,0.509574,-0.026291,0.044119,0.701954,-0.038733,0.009751,0.814659,-0.062346,-0.024847,0.915372,-0.084032,0.0,0.526496,-0.0,-0.03221,0.725843,-0.005797,-0.066759,0.853473,-0.030057,-0.09538,0.971108,-0.052868,-0.071951,0.499775,0.01389,-0.105288,0.677854,0.006625,-0.132632,0.793481,-0.016431,-0.15357,0.88923,-0.037005,-0.145471,0.4502,0.019639,-0.169954,0.594312,0.0141,-0.183713,0.687086,0.00539,-0.19623,0.768637,-0.005196
2026-04-29T22:52:21Z,B,0.891236,albsl_app_v2_live_confirm,,,,,"[0.0, 0.0, 0.0, 0.06138398125767708, 0.12574419379234314, -0.08242887258529663, 0.06251108646392822, 0.3256734311580658, -0.10548964887857437, -0.028599010780453682, 0.4676697254180908, -0.09832724928855896, -0.11632178723812103, 0.46944254636764526, -0.08290643990039825, 0.07881497591733932, 0.509628176689148, -0.026338720694184303, 0.04419667273759842, 0.7019461989402771, -0.03873591870069504, 0.010082279331982136, 0.8144589066505432, -0.06227768957614899, -0.024182431399822235, 0.9150567650794983, -0.0839051753282547, -6.961033527375093e-09, 0.5266013741493225, -1.8333452533880745e-09, -0.032365910708904266, 0.7260195016860962, -0.005701090209186077, -0.06678037345409393, 0.8535171747207642, -0.029847335070371628, -0.09510160982608795, 0.9710278511047363, -0.0525963269174099, -0.07192806899547577, 0.5000153183937073, 0.013958395458757877, -0.10545510053634644, 0.6781197786331177, 0.006875133607536554, -0.13259272277355194, 0.7934921383857727, -0.016023598611354828, -0.1531755030155182, 0.8889584541320801, -0.03649890795350075, -0.14542238414287567, 0.45072510838508606, 0.01979048363864422, -0.16999326646327972, 0.5950415730476379, 0.01451859436929226, -0.18370003998279572, 0.6878979206085205, 0.0060285963118076324, -0.19603775441646576, 0.7694607973098755, -0.00440452853217721]",0.0,0.0,0.0,0.061384,0.125744,-0.082429,0.062511,0.325673,-0.10549,-0.028599,0.46767,-0.098327,-0.116322,0.469443,-0.082906,0.078815,0.509628,-0.026339,0.044197,0.701946,-0.038736,0.010082,0.814459,-0.062278,-0.024182,0.915057,-0.083905,-0.0,0.526601,-0.0,-0.032366,0.72602,-0.005701,-0.06678,0.853517,-0.029847,-0.095102,0.971028,-0.052596,-0.071928,0.500015,0.013958,-0.105455,0.67812,0.006875,-0.132593,0.793492,-0.016024,-0.153176,0.888958,-0.036499,-0.145422,0.450725,0.01979,-0.169993,0.595042,0.014519,-0.1837,0.687898,0.006029,-0.196038,0.769461,-0.004405
2026-04-29T22:52:21Z,B,0.891415,albsl_app_v2_live_confirm,,,,,"[0.0, 0.0, 0.0, 0.06080847233533859, 0.1255902796983719, -0.08321473747491837, 0.06160701438784599, 0.32605066895484924, -0.10639414936304092, -0.02967049553990364, 0.46769022941589355, -0.09873650223016739, -0.11751008033752441, 0.46902042627334595, -0.08270552009344101, 0.07860442996025085, 0.5101959705352783, -0.026944713667035103, 0.04390793666243553, 0.7021664977073669, -0.03902316838502884, 0.009886425919830799, 0.8143854737281799, -0.06245102733373642, -0.02416120655834675, 0.9148746132850647, -0.08407790213823318, -3.1132036948378072e-09, 0.5270295739173889, -4.1768881686721215e-09, -0.03231252729892731, 0.7259870767593384, -0.005454569589346647, -0.06681209802627563, 0.8533555865287781, -0.02956208772957325, -0.09519413113594055, 0.970866322517395, -0.052349552512168884, -0.07176528126001358, 0.5002470016479492, 0.014493255876004696, -0.10524371266365051, 0.6781607866287231, 0.007633278612047434, -0.13247813284397125, 0.79351407289505, -0.015384619124233723, -0.15299688279628754, 0.888970136642456, -0.03602621704339981, -0.14511781930923462, 0.45091158151626587, 0.020823102444410324, -0.16966135799884796, 0.5952239632606506, 0.015720147639513016, -0.183314248919487, 0.68796306848526, 0.007137134671211243, -0.195566326379776, 0.7693758606910706, -0.003412545658648014]",0.0,0.0,0.0,0.060808,0.12559,-0.083215,0.061607,0.326051,-0.106394,-0.02967,0.46769,-0.098737,-0.11751,0.46902,-0.082706,0.078604,0.510196,-0.026945,0.043908,0.702166,-0.039023,0.009886,0.814385,-0.062451,-0.024161,0.914875,-0.084078,-0.0,0.52703,-0.0,-0.032313,0.725987,-0.005455,-0.066812,0.853356,-0.029562,-0.095194,0.970866,-0.05235,-0.071765,0.500247,0.014493,-0.105244,0.678161,0.007633,-0.132478,0.793514,-0.015385,-0.152997,0.88897,-0.036026,-0.145118,0.450912,0.020823,-0.169661,0.595224,0.01572,-0.183314,0.687963,0.007137,-0.195566,0.769376,-0.003413
2026-04-29T22:52:21Z,B,0.891535,albsl_app_v2_live_confirm,,,,,"[0.0, 0.0, 0.0, 0.06057390570640564, 0.12552978098392487, -0.08343573659658432, 0.06122957915067673, 0.32614678144454956, -0.1066807433962822, -0.03009035252034664, 0.4674554765224457, -0.0989682599902153, -0.11813200265169144, 0.468624472618103, -0.08281002193689346, 0.07852083444595337, 0.5105096101760864, -0.02708868868649006, 0.04371894523501396, 0.7022545337677002, -0.039024557918310165, 0.00981266237795353, 0.8142674565315247, -0.06243269890546799, -0.024011677131056786, 0.9146778583526611, -0.0841081291437149, -1.853750397629028e-08, 0.5272465944290161, 7.543466962189882e-10, -0.03234785795211792, 0.7259401082992554, -0.005353381857275963, -0.06683607399463654, 0.8532626628875732, -0.029457474127411842, -0.09518662095069885, 0.9707930088043213, -0.05227680131793022, -0.07171297073364258, 0.5003423690795898, 0.014619432389736176, -0.10517673194408417, 0.6781656742095947, 0.007852049544453621, -0.13239198923110962, 0.7934695482254028, -0.015215777792036533, -0.1527819037437439, 0.8889187574386597, -0.03593979403376579, -0.14499826729297638, 0.45094242691993713, 0.021051781252026558, -0.16953569650650024, 0.5952608585357666, 0.016048502177000046, -0.18311773240566254, 0.6879196763038635, 0.007456772029399872, -0.19526538252830505, 0.7692400217056274, -0.003124767914414406]",0.0,0.0,0.0,0.060574,0.12553,-0.083436,0.06123,0.326147,-0.106681,-0.03009,0.467455,-0.098968,-0.118132,0.468624,-0.08281,0.078521,0.51051,-0.027089,0.043719,0.702255,-0.039025,0.009813,0.814267,-0.062433,-0.024012,0.914678,-0.084108,-0.0,0.527247,0.0,-0.032348,0.72594,-0.005353,-0.066836,0.853263,-0.029457,-0.095187,0.970793,-0.052277,-0.071713,0.500342,0.014619,-0.105177,0.678166,0.007852,-0.132392,0.79347,-0.015216,-0.152782,0.888919,-0.03594,-0.144998,0.450942,0.021052,-0.169536,0.595261,0.016049,-0.183118,0.68792,0.007457,-0.195265,0.76924,-0.003125
2026-04-29T22:52:21Z,B,0.891606,albsl_app_v2_live_confirm,,,,,"[0.0, 0.0, 0.0, 0.06036534160375595, 0.12538261711597443, -0.08379693329334259, 0.06092411279678345, 0.3261077404022217, -0.10715578496456146, -0.030444622039794922, 0.46723538637161255, -0.09937053173780441, -0.11865440011024475, 0.4682880938053131, -0.08306114375591278, 0.07842986285686493, 0.5106469988822937, -0.027328189462423325, 0.04355882480740547, 0.7022514939308167, -0.03912333399057388, 0.00972010102123022, 0.814122200012207, -0.06250017881393433, -0.023969082161784172, 0.9144918918609619, -0.08419923484325409, 2.7866928320463558e-08, 0.5273176431655884, -2.562291712138176e-09, -0.03234057500958443, 0.7258151173591614, -0.005235614255070686, -0.0668540745973587, 0.8531338572502136, -0.02932283654808998, -0.09524267166852951, 0.9706987738609314, -0.05215737968683243, -0.07164371013641357, 0.5003471374511719, 0.01483114529401064, -0.10504802316427231, 0.6780322194099426, 0.008183041587471962, -0.13228200376033783, 0.7933230400085449, -0.014910026453435421, -0.15263764560222626, 0.8887529373168945, -0.035688918083906174, -0.14486731588840485, 0.45094427466392517, 0.021445773541927338, -0.16935834288597107, 0.5952434539794922, 0.016573797911405563, -0.18290762603282928, 0.6878160238265991, 0.008003005757927895, -0.19502244889736176, 0.7690144181251526, -0.0025857591535896063]",0.0,0.0,0.0,0.060365,0.125383,-0.083797,0.060924,0.326108,-0.107156,-0.030445,0.467235,-0.099371,-0.118654,0.468288,-0.083061,0.07843,0.510647,-0.027328,0.043559,0.702251,-0.039123,0.00972,0.814122,-0.0625,-0.023969,0.914492,-0.084199,0.0,0.527318,-0.0,-0.032341,0.725815,-0.005236,-0.066854,0.853134,-0.029323,-0.095243,0.970699,-0.052157,-0.071644,0.500347,0.014831,-0.105048,0.678032,0.008183,-0.132282,0.793323,-0.01491,-0.152638,0.888753,-0.035689,-0.144867,0.450944,0.021446,-0.169358,0.595243,0.016574,-0.182908,0.687816,0.008003,-0.195022,0.769014,-0.002586
2026-04-29T22:52:21Z,B,0.89148,albsl_app_v2_live_confirm,,,,,"[0.0, 0.0, 0.0, 0.06050671637058258, 0.12493414431810379, -0.08416324108839035, 0.061293020844459534, 0.32525521516799927, -0.10769675672054291, -0.02982151322066784, 0.46677929162979126, -0.10023997724056244, -0.11822401732206345, 0.4687132239341736, -0.08419685810804367, 0.07838717848062515, 0.5099806785583496, -0.027395453304052353, 0.04373316839337349, 0.7017412781715393, -0.039494920521974564, 0.009856682270765305, 0.8138467669487, -0.0630870908498764, -0.023983167484402657, 0.9143609404563904, -0.08489049226045609, 1.0893543844758824e-09, 0.5268798470497131, 6.33277874584337e-10, -0.031928785145282745, 0.7257133722305298, -0.0055413320660591125, -0.06622429192066193, 0.8532039523124695, -0.029913628473877907, -0.09447946399450302, 0.9708437919616699, -0.05294237658381462, -0.07150732725858688, 0.5001108646392822, 0.014833110384643078, -0.10469772666692734, 0.6781811118125916, 0.007874883711338043, -0.13175229728221893, 0.7937746644020081, -0.015525509603321552, -0.15195396542549133, 0.8893630504608154, -0.036517079919576645, -0.14462842047214508, 0.4507817029953003, 0.021427080035209656, -0.16915225982666016, 0.5951634049415588, 0.016296762973070145, -0.18276067078113556, 0.6878570318222046, 0.0075017306953668594, -0.19482894241809845, 0.7690882682800293, -0.0032640937715768814]",0.0,0.0,0.0,0.060507,0.124934,-0.084163,0.061293,0.325255,-0.107697,-0.029822,0.466779,-0.10024,-0.118224,0.468713,-0.084197,0.078387,0.509981,-0.027395,0.043733,0.701741,-0.039495,0.009857,0.813847,-0.063087,-0.023983,0.914361,-0.08489,0.0,0.52688,0.0,-0.031929,0.725713,-0.005541,-0.066224,0.853204,-0.029914,-0.094479,0.970844,-0.052942,-0.071507,0.500111,0.014833,-0.104698,0.678181,0.007875,-0.131752,0.793775,-0.015526,-0.151954,0.889363,-0.036517,-0.144628,0.450782,0.021427,-0.169152,0.595163,0.016297,-0.182761,0.687857,0.007502,-0.194829,0.769088,-0.003264
2026-04-29T22:52:21Z,B,0.891234,albsl_app_v2_live_confirm,,,,,"[0.0, 0.0, 0.0, 0.060633495450019836, 0.12475772202014923, -0.0841604545712471, 0.06152365356683731, 0.3249296545982361, -0.10772636532783508, -0.029548075050115585, 0.46677365899086, -0.1005798801779747, -0.1180281713604927, 0.4691234230995178, -0.08489692211151123, 0.07838290929794312, 0.5096241235733032, -0.027237411588430405, 0.0438605360686779, 0.7016103267669678, -0.039646215736866, 0.009951814077794552, 0.8139787912368774, -0.06344359368085861, -0.02402541972696781, 0.9146595597267151, -0.08536038547754288, -3.112558744078342e-08, 0.526637077331543, 3.391936953534014e-09, -0.03165793418884277, 0.7256824970245361, -0.005885466933250427, -0.06579744070768356, 0.8532741069793701, -0.030496196821331978, -0.09394287317991257, 0.9709636569023132, -0.0536666214466095, -0.0714491680264473, 0.49991393089294434, 0.014646737836301327, -0.104578398168087, 0.678541362285614, 0.007337665185332298, -0.13142941892147064, 0.7943833470344543, -0.016336729750037193, -0.15136882662773132, 0.8901313543319702, -0.03752032294869423, -0.14451684057712555, 0.4505298435688019, 0.021045034751296043, -0.1691877245903015, 0.5950474739074707, 0.01558639295399189, -0.18276488780975342, 0.687807559967041, 0.006521375384181738, -0.1946222484111786, 0.7689767479896545, -0.004451744258403778]",0.0,0.0,0.0,0.060633,0.124758,-0.08416,0.061524,0.32493,-0.107726,-0.029548,0.466774,-0.10058,-0.118028,0.469123,-0.084897,0.078383,0.509624,-0.027237,0.043861,0.70161,-0.039646,0.009952,0.813979,-0.063444,-0.024025,0.91466,-0.08536,-0.0,0.526637,0.0,-0.031658,0.725682,-0.005885,-0.065797,0.853274,-0.030496,-0.093943,0.970964,-0.053667,-0.071449,0.499914,0.014647,-0.104578,0.678541,0.007338,-0.131429,0.794383,-0.016337,-0.151369,0.890131,-0.03752,-0.144517,0.45053,0.021045,-0.169188,0.595047,0.015586,-0.182765,0.687808,0.006521,-0.194622,0.768977,-0.004452
2026-04-29T22:52:21Z,B,0.890947,albsl_app_v2_live_confirm,,,,,"[0.0, 0.0, 0.0, 0.06084303930401802, 0.12470089644193649, -0.08401012420654297, 0.06188404932618141, 0.3246743679046631, -0.10758020728826523, -0.02916238084435463, 0.46668103337287903, -0.10078524798154831, -0.11780919134616852, 0.4694994390010834, -0.0855063647031784, 0.07848337292671204, 0.509415328502655, -0.026992907747626305, 0.044049929827451706, 0.7014820575714111, -0.039676569402217865, 0.010146311484277248, 0.8139869570732117, -0.0636761337518692, -0.023849548771977425, 0.9147396683692932, -0.08574488013982773, 1.007256678065005e-08, 0.5265450477600098, 3.2289149132225248e-09, -0.031505145132541656, 0.7257118821144104, -0.006181186530739069, -0.0655120313167572, 0.8533473610877991, -0.031009813770651817, -0.09350772947072983, 0.9710451364517212, -0.05433812364935875, -0.07145751267671585, 0.49985289573669434, 0.014380153268575668, -0.10454940795898438, 0.6789235472679138, 0.0067288982681930065, -0.13117952644824982, 0.794920802116394, -0.01721947267651558, -0.1508273333311081, 0.8908113241195679, -0.03860832378268242, -0.1444975733757019, 0.4503668546676636, 0.020504774525761604, -0.1692904382944107, 0.5949549674987793, 0.0146939717233181, -0.18279989063739777, 0.687725305557251, 0.0053465645760297775, -0.1944216787815094, 0.7688373327255249, -0.0058455332182347775]",0.0,0.0,0.0,0.060843,0.124701,-0.08401,0.061884,0.324674,-0.10758,-0.029162,0.466681,-0.100785,-0.117809,0.469499,-0.085506,0.078483,0.509415,-0.026993,0.04405,0.701482,-0.039677,0.010146,0.813987,-0.063676,-0.02385,0.91474,-0.085745,0.0,0.526545,0.0,-0.031505,0.725712,-0.006181,-0.065512,0.853347,-0.03101,-0.093508,0.971045,-0.054338,-0.071458,0.499853,0.01438,-0.104549,0.678924,0.006729,-0.13118,0.794921,-0.017219,-0.150827,0.890811,-0.038608,-0.144498,0.450367,0.020505,-0.16929,0.594955,0.014694,-0.1828,0.687725,0.005347,-0.194422,0.768837,-0.005846
2026-04-29T22:52:21Z,B,0.890863,albsl_app_v2_live_confirm,,,,,"[0.0, 0.0, 0.0, 0.06137251853942871, 0.12527622282505035, -0.08319057524204254, 0.0624445341527462, 0.32537516951560974, -0.1066959947347641, -0.028855765238404274, 0.46743687987327576, -0.10054290294647217, -0.11779244989156723, 0.4698672294616699, -0.08602260053157806, 0.07879280298948288, 0.5098435878753662, -0.026275966316461563, 0.044159866869449615, 0.701992392539978, -0.039176054298877716, 0.010214758105576038, 0.8144646286964417, -0.06336279958486557, -0.023768730461597443, 0.9151247143745422, -0.08558019250631332, -2.764330098159462e-08, 0.5269582271575928, 1.1261458432443305e-09, -0.03179595246911049, 0.7261398434638977, -0.006292777135968208, -0.065776526927948, 0.8536553978919983, -0.03118731454014778, -0.09362850338220596, 0.9711133241653442, -0.0545695424079895, -0.07173097878694534, 0.5002646446228027, 0.01373005285859108, -0.10500302910804749, 0.6796141266822815, 0.006032845005393028, -0.13148504495620728, 0.7954256534576416, -0.017826436087489128, -0.15089671313762665, 0.8910724520683289, -0.03916303440928459, -0.14491912722587585, 0.4507732093334198, 0.019181782379746437, -0.1698940396308899, 0.5953141450881958, 0.0134714525192976, -0.18329006433486938, 0.6879854202270508, 0.004275060258805752, -0.1946944296360016, 0.768821120262146, -0.006813262589275837]",0.0,0.0,0.0,0.061373,0.125276,-0.083191,0.062445,0.325375,-0.106696,-0.028856,0.467437,-0.100543,-0.117792,0.469867,-0.086023,0.078793,0.509844,-0.026276,0.04416,0.701992,-0.039176,0.010215,0.814465,-0.063363,-0.023769,0.915125,-0.08558,-0.0,0.526958,0.0,-0.031796,0.72614,-0.006293,-0.065777,0.853655,-0.031187,-0.093629,0.971113,-0.05457,-0.071731,0.500265,0.01373,-0.105003,0.679614,0.006033,-0.131485,0.795426,-0.017826,-0.150897,0.891072,-0.039163,-0.144919,0.450773,0.019182,-0.169894,0.595314,0.013471,-0.18329,0.687985,0.004275,-0.194694,0.768821,-0.006813
2026-04-29T22:52:21Z,B,0.890842,albsl_app_v2_live_confirm,,,,,"[0.0, 0.0, 0.0, 0.06222772225737572, 0.12476471811532974, -0.0824221819639206, 0.06366179138422012, 0.3248642385005951, -0.10588126629590988, -0.027756404131650925, 0.4671744108200073, -0.10065209865570068, -0.1170736625790596, 0.47001147270202637, -0.0872279703617096, 0.07912968844175339, 0.5097216367721558, -0.025458786636590958, 0.04456285759806633, 0.7020180225372314, -0.038719430565834045, 0.010723518207669258, 0.8145217895507812, -0.06317425519227982, -0.023216785863041878, 0.9151648283004761, -0.0855984315276146, -2.0529292044102476e-08, 0.5269004106521606, -4.974436418336836e-10, -0.03175966069102287, 0.7263525724411011, -0.006564219482243061, -0.06552203744649887, 0.8538355827331543, -0.0316215381026268, -0.09317783266305923, 0.9712215065956116, -0.05511884018778801, -0.07195452600717545, 0.5002725720405579, 0.012964700348675251, -0.10515692085027695, 0.6797191500663757, 0.005042343866080046, -0.1314537525177002, 0.7954190969467163, -0.0187325831502676, -0.15076549351215363, 0.890950083732605, -0.03998841717839241, -0.14530424773693085, 0.45080769062042236, 0.017611287534236908, -0.17020657658576965, 0.59543377161026, 0.011811736971139908, -0.18349309265613556, 0.6880380511283875, 0.002763503696769476, -0.19480161368846893, 0.7688076496124268, -0.0082197654992342]",0.0,0.0,0.0,0.062228,0.124765,-0.082422,0.063662,0.324864,-0.105881,-0.027756,0.467174,-0.100652,-0.117074,0.470011,-0.087228,0.07913,0.509722,-0.025459,0.044563,0.702018,-0.038719,0.010724,0.814522,-0.063174,-0.023217,0.915165,-0.085598,-0.0,0.5269,-0.0,-0.03176,0.726353,-0.006564,-0.065522,0.853836,-0.031622,-0.093178,0.971222,-0.055119,-0.071955,0.500273,0.012965,-0.105157,0.679719,0.005042,-0.131454,0.795419,-0.018733,-0.150765,0.89095,-0.039988,-0.145304,0.450808,0.017611,-0.170207,0.595434,0.011812,-0.183493,0.688038,0.002764,-0.194802,0.768808,-0.00822
2026-04-29T22:52:21Z,B,0.890931,albsl_app_v2_live_confirm,,,,,"[0.0, 0.0, 0.0, 0.06086239963769913, 0.12457077950239182, -0.08388568460941315, 0.062055572867393494, 0.3250172436237335, -0.10781726241111755, -0.029156530275940895, 0.46694523096084595, -0.10158322751522064, -0.11807828396558762, 0.4687674939632416, -0.08680436760187149, 0.0786331370472908, 0.5103280544281006, -0.026801038533449173, 0.04391063377261162, 0.7021895051002502, -0.03938613459467888, 0.00965619646012783, 0.8143326640129089, -0.06342550367116928, -0.024738488718867302, 0.9146404266357422, -0.08551613986492157, -1.3521860964260668e-08, 0.5271856784820557, 8.669977624720104e-09, -0.03170996531844139, 0.7263035178184509, -0.005930311046540737, -0.06586900353431702, 0.8536651134490967, -0.030694082379341125, -0.09403096139431, 0.9710614681243896, -0.05404610559344292, -0.07162890583276749, 0.5002644658088684, 0.014225917868316174, -0.10493798553943634, 0.6791068315505981, 0.007125215604901314, -0.13176867365837097, 0.7947846055030823, -0.016254857182502747, -0.15161028504371643, 0.8902115821838379, -0.037338703870773315, -0.14498883485794067, 0.4506169259548187, 0.020154770463705063, -0.16976803541183472, 0.594987690448761, 0.01515445951372385, -0.18305793404579163, 0.6873722672462463, 0.0065025147050619125, -0.19451436400413513, 0.7678985595703125, -0.004290402866899967]",0.0,0.0,0.0,0.060862,0.124571,-0.083886,0.062056,0.325017,-0.107817,-0.029157,0.466945,-0.101583,-0.118078,0.468767,-0.086804,0.078633,0.510328,-0.026801,0.043911,0.70219,-0.039386,0.009656,0.814333,-0.063426,-0.024738,0.91464,-0.085516,-0.0,0.527186,0.0,-0.03171,0.726304,-0.00593,-0.065869,0.853665,-0.030694,-0.094031,0.971061,-0.054046,-0.071629,0.500264,0.014226,-0.104938,0.679107,0.007125,-0.131769,0.794785,-0.016255,-0.15161,0.890212,-0.037339,-0.144989,0.450617,0.020155,-0.169768,0.594988,0.015154,-0.183058,0.687372,0.006503,-0.194514,0.767899,-0.00429
2026-04-29T22:52:21Z,B,0.890941,albsl_app_v2_live_confirm,,,,,"[0.0, 0.0, 0.0, 0.059630829840898514, 0.12556637823581696, -0.08527785539627075, 0.060357652604579926, 0.3250052034854889, -0.10976095497608185, -0.03032592497766018, 0.4662843942642212, -0.10307356715202332, -0.11900550127029419, 0.4688241481781006, -0.08748742192983627, 0.07828259468078613, 0.5101649761199951, -0.02797297015786171, 0.04332317039370537, 0.7018517851829529, -0.040385015308856964, 0.008625933900475502, 0.8138728141784668, -0.06430955976247787, -0.02618778869509697, 0.9140669107437134, -0.08618862926959991, 2.0810956513628298e-08, 0.5268681049346924, -2.891857864284475e-10, -0.03182586655020714, 0.7260296940803528, -0.00578346848487854, -0.06625721603631973, 0.853345513343811, -0.03058457188308239, -0.09473111480474472, 0.9708054661750793, -0.0539611354470253, -0.07141904532909393, 0.5000134110450745, 0.015288067981600761, -0.10496959835290909, 0.6787043809890747, 0.008463350124657154, -0.13214868307113647, 0.7942768931388855, -0.014782573096454144, -0.15238727629184723, 0.8894975781440735, -0.03573043271899223, -0.14476771652698517, 0.4504360556602478, 0.022293483838438988, -0.16954277455806732, 0.5946569442749023, 0.017657078802585602, -0.1829737424850464, 0.6869499087333679, 0.009200211614370346, -0.1946467161178589, 0.7674381136894226, -0.0014521919656544924]",0.0,0.0,0.0,0.059631,0.125566,-0.085278,0.060358,0.325005,-0.109761,-0.030326,0.466284,-0.103074,-0.119006,0.468824,-0.087487,0.078283,0.510165,-0.027973,0.043323,0.701852,-0.040385,0.008626,0.813873,-0.06431,-0.026188,0.914067,-0.086189,0.0,0.526868,-0.0,-0.031826,0.72603,-0.005783,-0.066257,0.853346,-0.030585,-0.094731,0.970805,-0.053961,-0.071419,0.500013,0.015288,-0.10497,0.678704,0.008463,-0.132149,0.794277,-0.014783,-0.152387,0.889498,-0.03573,-0.144768,0.450436,0.022293,-0.169543,0.594657,0.017657,-0.182974,0.68695,0.0092,-0.194647,0.767438,-0.001452
